_id,geometry,locality,placeName,placeNameId
5b418df93d88413b6ca9dd12,"{""type"": ""MultiPoint"", ""coordinates"": [[172.522496836758, -43.5452827595296]]}",Hornby,Goulding Reserve,2829
5b418df93d88413b6ca9dd58,"{""type"": ""MultiPoint"", ""coordinates"": [[172.618994163438, -43.5705316747332]]}",Cashmere,Cashmere Riverbank Reserve,2895
5b418df93d88413b6ca9dd1c,"{""type"": ""MultiPoint"", ""coordinates"": [[172.564413075308, -43.5857097832431]]}",Halswell,Sovereign Gardens Reserve,2839
5b418df93d88413b6ca9dd5d,"{""type"": ""MultiPoint"", ""coordinates"": [[172.57960801405, -43.5555151136183]]}",Hillmorton,formerly Canterbury Park,2901
5b418df93d88413b6ca9dd73,"{""type"": ""MultiPoint"", ""coordinates"": [[172.626079244473, -43.6249511137185]]}",Lansdowne,Kennedys Bush,2922
5b418df93d88413b6ca9dd9d,"{""type"": ""MultiPoint"", ""coordinates"": [[172.603258753378, -43.521209476693]]}",Fendalton,Daresbury Park,2963
5b418df93d88413b6ca9dd4d,"{""type"": ""MultiPoint"", ""coordinates"": [[172.57739585363, -43.5642538632045]]}",Hillmorton,Aidanfield Reserve,2885
5b418df93d88413b6ca9ddb0,"{""type"": ""MultiPoint"", ""coordinates"": [[172.572031750421, -43.5054581768968]]}",Burnside,Grahams Road Berms,2980
5b418df93d88413b6ca9dd57,"{""type"": ""MultiPoint"", ""coordinates"": [[172.625552666679, -43.56814211476999]]}",Cashmere,Cashmere Riverbank Reserve,2894
5b418dfa3d88413b6ca9ddc5,"{""type"": ""MultiPoint"", ""coordinates"": [[172.667787649884, -43.491098583791995]]}",Westhaven,Ironwood Reserve,3000
5b418df93d88413b6ca9dd59,"{""type"": ""MultiPoint"", ""coordinates"": [[172.793382818937, -43.829208090018895]]}",Little River,Te Oka Reserve,2898
5b418dfa3d88413b6ca9ddd7,"{""type"": ""MultiPoint"", ""coordinates"": [[172.703504786733, -43.517489944435894]]}",Aranui,Aranui Playground,3019
5b418df93d88413b6ca9dd70,"{""type"": ""MultiPoint"", ""coordinates"": [[172.482364897288, -43.5104976860389]]}",Yaldhurst,Yaldhurst Bush,292
5b418dfa3d88413b6ca9ddda,"{""type"": ""MultiPoint"", ""coordinates"": [[172.662629004078, -43.5107331518424]]}",Richmond,Dudley Creek Riverbank,3021
5b418df93d88413b6ca9dd75,"{""type"": ""MultiPoint"", ""coordinates"": [[172.614220758127, -43.6334615417928]]}",Lansdowne,Kennedys Bush,2924
5b418dfa3d88413b6ca9ddec,"{""type"": ""MultiPoint"", ""coordinates"": [[172.693945143001, -43.4865123733132]]}",Travis,Travis Wetland,3038
5b418df93d88413b6ca9dd87,"{""type"": ""MultiPoint"", ""coordinates"": [[172.702137249031, -43.5579948757644]]}",Ferrymead,Ferry Esplanade Reserve,2940
5b418dfa3d88413b6ca9ddf2,"{""type"": ""MultiPoint"", ""coordinates"": [[172.684843565536, -43.5200541935379]]}",Wainoni,Cuffs Road Playground,3043
5b418df93d88413b6ca9dd8e,"{""type"": ""MultiPoint"", ""coordinates"": [[172.57181476343996, -43.4882593862757]]}",Harewood,Becmead Walkway,2949
5b418dfa3d88413b6ca9ddf9,"{""type"": ""MultiPoint"", ""coordinates"": [[172.74879176951, -43.5590427315721]]}",Southshore,Spit Reserve,3050
5b418df93d88413b6ca9ddb2,"{""type"": ""MultiPoint"", ""coordinates"": [[172.590165562725, -43.5320632398675]]}",Riccarton,Paeroa Reserve,2983
5b418dfa3d88413b6ca9ddd5,"{""type"": ""MultiPoint"", ""coordinates"": [[172.657457324351, -43.5312797714482]]}",Linwood,Doris Lusk Corner,3017
5b418dfa3d88413b6ca9dde1,"{""type"": ""MultiPoint"", ""coordinates"": [[172.674973740216, -43.4916698337501]]}",Westhaven,Lakewood Reserves,3028
5b418dfa3d88413b6ca9dde3,"{""type"": ""MultiPoint"", ""coordinates"": [[172.610259931297, -43.5012065849339]]}",Papanui,Reg Adams Courts,303
5b418dfa3d88413b6ca9dde6,"{""type"": ""MultiPoint"", ""coordinates"": [[172.676899535747, -43.4925543762881]]}",Westhaven,Lakewood Reserves,3032
5b418dfa3d88413b6ca9ddf7,"{""type"": ""MultiPoint"", ""coordinates"": [[172.714514863157, -43.5102973599433]]}",Aranui,Farnborough Reserve,3048
5b418df93d88413b6ca9dd19,"{""type"": ""MultiPoint"", ""coordinates"": [[172.550297698087, -43.5747911765488]]}",Wentworth Park,Alvaston Reserve,2836
5b418df93d88413b6ca9dd34,"{""type"": ""MultiPoint"", ""coordinates"": [[172.60142509744696, -43.5763592339025]]}",Westmorland,Brookford Reserve,2861
5b418df93d88413b6ca9dd52,"{""type"": ""MultiPoint"", ""coordinates"": [[172.534875785819, -43.547506124753795]]}",Hornby,Oakhampton Reserve,289
5b418df93d88413b6ca9dd55,"{""type"": ""MultiPoint"", ""coordinates"": [[172.544601103777, -43.512942757026]]}",Hyde Park,Greystoke Reserve,2892
5b418df93d88413b6ca9dd6b,"{""type"": ""MultiPoint"", ""coordinates"": [[172.596118266629, -43.5548489008526]]}",Hoon Hay,Spreydon Riverbank Reserves,2914
5b418df93d88413b6ca9dd6d,"{""type"": ""MultiPoint"", ""coordinates"": [[172.599579203936, -43.5570366851142]]}",Hoon Hay,Spreydon Domain,2916
5b418df93d88413b6ca9dd6f,"{""type"": ""MultiPoint"", ""coordinates"": [[172.6406244548, -43.5860114116463]]}",Cashmere,Elizabeth Park,2919
5b418df93d88413b6ca9dd83,"{""type"": ""MultiPoint"", ""coordinates"": [[172.68013186806, -43.5507894655953]]}",Woolston,Laura Kent Reserve,2937
5b418df93d88413b6ca9dd8f,"{""type"": ""MultiPoint"", ""coordinates"": [[172.570654331263, -43.4945739383164]]}",Burnside,Nepal Reserve,2950
5b418df93d88413b6ca9dd91,"{""type"": ""MultiPoint"", ""coordinates"": [[172.557758383227, -43.4960762206143]]}",Harewood,Stableford Reserve,2952
5b418df93d88413b6ca9dd97,"{""type"": ""MultiPoint"", ""coordinates"": [[172.585803768061, -43.5054991645431]]}",Bryndwr,Morley Reserve,2958
5b418df93d88413b6ca9dda8,"{""type"": ""MultiPoint"", ""coordinates"": [[172.569666805758, -43.5054288471094]]}",Burnside,Memorial Ave Reserves,2973
5b418df93d88413b6ca9ddb3,"{""type"": ""MultiPoint"", ""coordinates"": [[172.615797575274, -43.5158783259679]]}",Merivale,Merivale Reserve,2984
5b418dfa3d88413b6ca9ddcc,"{""type"": ""MultiPoint"", ""coordinates"": [[172.645975654271, -43.568148666529]]}",Huntsbury,Centaurus Reserve No. 1,3007
5b418dfa3d88413b6ca9ddd9,"{""type"": ""MultiPoint"", ""coordinates"": [[172.650975094853, -43.5267322322912]]}",Linwood,William Brittan,3020
5b418dfa3d88413b6ca9ddf0,"{""type"": ""MultiPoint"", ""coordinates"": [[172.70435666789098, -43.4973209818624]]}",New Brighton,Anzac Drive Reserve,3041
5b418dfa3d88413b6ca9ddfa,"{""type"": ""MultiPoint"", ""coordinates"": [[172.752142955007, -43.5559488534947]]}",Southshore,Spit Reserve,3051
5b418dfa3d88413b6ca9de02,"{""type"": ""MultiPoint"", ""coordinates"": [[172.637655950186, -43.5329654923104]]}",Central City,High Street Triangles,3059
5b418dfa3d88413b6ca9de27,"{""type"": ""MultiPoint"", ""coordinates"": [[172.641558959348, -43.527271608892]]}",Central City,Avon Riverbank Central City,3093
5b418dfa3d88413b6ca9de28,"{""type"": ""MultiPoint"", ""coordinates"": [[172.641961200466, -43.5274247643843]]}",Central City,Avon Riverbank Central City,3094
5b418dfa3d88413b6ca9de30,"{""type"": ""MultiPoint"", ""coordinates"": [[172.571108899641, -43.56425851454139]]}",Oaklands,Nash Reserve,3102
5b418dfa3d88413b6ca9de12,"{""type"": ""MultiPoint"", ""coordinates"": [[172.713288486206, -43.5067959717519]]}",Bexley,Jack Hinton Reserve,3074
5b418dfa3d88413b6ca9de25,"{""type"": ""MultiPoint"", ""coordinates"": [[172.637846345668, -43.5275341196339]]}",Central City,Avon Riverbank Central City,3091
5b418dfa3d88413b6ca9de34,"{""type"": ""MultiPoint"", ""coordinates"": [[172.682492041915, -43.5125868987815]]}",Wainoni,Avon Riverbank True Left,3106
5b418dfa3d88413b6ca9de2c,"{""type"": ""MultiPoint"", ""coordinates"": [[172.730885245898, -43.5060005085851]]}",New Brighton,New Brighton Beach Developed,3099
5b418dfa3d88413b6ca9de37,"{""type"": ""MultiPoint"", ""coordinates"": [[172.719483583377, -43.50782651422809]]}",New Brighton,Avon Riverbank True Left,3109
5b418dfa3d88413b6ca9de03,"{""type"": ""MultiPoint"", ""coordinates"": [[172.572859581538, -43.504197001225094]]}",Burnside,Parkham Reserve,306
5b418dfa3d88413b6ca9de07,"{""type"": ""MultiPoint"", ""coordinates"": [[172.633622311164, -43.5311342456604]]}",Central City,Scott Statue Reserve,3063
5b418dfa3d88413b6ca9de0b,"{""type"": ""MultiPoint"", ""coordinates"": [[172.64210250995697, -43.526846734638596]]}",Central City,Cambridge Reserve,3068
5b418dfa3d88413b6ca9de0e,"{""type"": ""MultiPoint"", ""coordinates"": [[172.647142119741, -43.522490514379]]}",Central City,Barbadoes Cemetery,3070
5b418dfa3d88413b6ca9de2e,"{""type"": ""MultiPoint"", ""coordinates"": [[172.569344133292, -43.563459141787696]]}",Oaklands,Nash Reserve,3100
5b418dfa3d88413b6ca9de10,"{""type"": ""MultiPoint"", ""coordinates"": [[172.548416415686, -43.5245399649806]]}",Avonhead,Withells Landscape Reserve,3072
5b418dfa3d88413b6ca9de13,"{""type"": ""MultiPoint"", ""coordinates"": [[172.567364471603, -43.562712941394096]]}",Oaklands,McMahon Reserve,3075
5b418dfa3d88413b6ca9de1f,"{""type"": ""MultiPoint"", ""coordinates"": [[172.633507484148, -43.5318227521846]]}",Central City,Avon Riverbank Central City,3086
5b418dfa3d88413b6ca9de2d,"{""type"": ""MultiPoint"", ""coordinates"": [[172.604344828413, -43.5322463394324]]}",Riccarton,Picton Reserve,310
5b418dfa3d88413b6ca9de1d,"{""type"": ""MultiPoint"", ""coordinates"": [[172.633221376503, -43.532558076802694]]}",Central City,Avon Riverbank Central City,3084
5b418dfa3d88413b6ca9de29,"{""type"": ""MultiPoint"", ""coordinates"": [[172.644474328477, -43.5258123270192]]}",Central City,Avon Riverbank Central City,3095
5b418dfa3d88413b6ca9de38,"{""type"": ""MultiPoint"", ""coordinates"": [[172.60529530262298, -43.5127391108368]]}",Bryndwr,Plynlimon Park,311
5b418dfa3d88413b6ca9de04,"{""type"": ""MultiPoint"", ""coordinates"": [[172.64067077318498, -43.535134949803]]}",Central City,High Street Triangles,3060
5b418dfa3d88413b6ca9de21,"{""type"": ""MultiPoint"", ""coordinates"": [[172.633532218609, -43.5305327007262]]}",Central City,Avon Riverbank Central City,3088
5b418dfa3d88413b6ca9de23,"{""type"": ""MultiPoint"", ""coordinates"": [[172.636277702521, -43.4924808825887]]}",Mairehau,Glenmoor School,309
5b418dfa3d88413b6ca9de31,"{""type"": ""MultiPoint"", ""coordinates"": [[172.563049678784, -43.5635959727016]]}",Oaklands,Nash Reserve,3103
5b418dfa3d88413b6ca9de33,"{""type"": ""MultiPoint"", ""coordinates"": [[172.671364199226, -43.5183070305695]]}",Dallington,Avon Riverbank True Left,3105
5b418dfa3d88413b6ca9de01,"{""type"": ""MultiPoint"", ""coordinates"": [[172.63340340249397, -43.5331251409518]]}",Central City,Bridge of Remembrance,3058
5b418dfa3d88413b6ca9de14,"{""type"": ""MultiPoint"", ""coordinates"": [[172.72710650371897, -43.494388793153]]}",New Brighton,North Beach,3076
5b418dfa3d88413b6ca9de16,"{""type"": ""MultiPoint"", ""coordinates"": [[172.62901048204, -43.5343085479473]]}",Central City,Avon Riverbank Central City,3078
5b418dfa3d88413b6ca9de1a,"{""type"": ""MultiPoint"", ""coordinates"": [[172.632179559419, -43.53406207960029]]}",Central City,Avon Riverbank Central City,3081
5b418dfa3d88413b6ca9ddfb,"{""type"": ""MultiPoint"", ""coordinates"": [[172.750791642751, -43.5568235401327]]}",Southshore,Spit Reserve,3052
5b418dfa3d88413b6ca9de24,"{""type"": ""MultiPoint"", ""coordinates"": [[172.63700335074, -43.526974193456795]]}",Central City,Avon Riverbank Central City,3090
5b418dfa3d88413b6ca9de0a,"{""type"": ""MultiPoint"", ""coordinates"": [[172.644149562251, -43.5256547319139]]}",Central City,Cambridge Reserve,3067
5b418dfa3d88413b6ca9de15,"{""type"": ""MultiPoint"", ""coordinates"": [[172.628297066015, -43.5343494789085]]}",Central City,Avon Riverbank Central City,3077
5b418dfa3d88413b6ca9de1c,"{""type"": ""MultiPoint"", ""coordinates"": [[172.633654941704, -43.5328448138253]]}",Central City,Avon Riverbank Central City,3083
5b418dfa3d88413b6ca9de35,"{""type"": ""MultiPoint"", ""coordinates"": [[172.689238293763, -43.500839258899994]]}",Burwood,Avon Riverbank True Left,3107
5b418dfa3d88413b6ca9de18,"{""type"": ""MultiPoint"", ""coordinates"": [[172.532294820472, -43.52907079536419]]}",Broomfield,Heidi Reserve,308
5b418dfa3d88413b6ca9de22,"{""type"": ""MultiPoint"", ""coordinates"": [[172.633439673196, -43.5301858765734]]}",Central City,Avon Riverbank Central City,3089
5b418dfa3d88413b6ca9de2f,"{""type"": ""MultiPoint"", ""coordinates"": [[172.57040939165, -43.564016256724]]}",Oaklands,Nash Reserve,3101
5b418dfa3d88413b6ca9de0d,"{""type"": ""MultiPoint"", ""coordinates"": [[172.570760543658, -43.5239310581044]]}",Ilam,Peer Reserve,307
5b418dfa3d88413b6ca9ddfd,"{""type"": ""MultiPoint"", ""coordinates"": [[172.668870800179, -43.52403121671959]]}",Avonside,Wilding Park,3054
5b418dfa3d88413b6ca9de19,"{""type"": ""MultiPoint"", ""coordinates"": [[172.631013819552, -43.534802161345894]]}",Central City,Avon Riverbank Central City,3080
5b418dfa3d88413b6ca9de2b,"{""type"": ""MultiPoint"", ""coordinates"": [[172.634975606188, -43.5275562035955]]}",Central City,Victoria Square,3097
5b418dfa3d88413b6ca9ddff,"{""type"": ""MultiPoint"", ""coordinates"": [[172.672038586235, -43.50693809075509]]}",Dallington,Burwood Park,3056
5b418dfa3d88413b6ca9de05,"{""type"": ""MultiPoint"", ""coordinates"": [[172.635257904476, -43.5331283547289]]}",Central City,City Mall,3061
5b418dfa3d88413b6ca9de06,"{""type"": ""MultiPoint"", ""coordinates"": [[172.637860739789, -43.5329070228393]]}",Central City,City Mall,3062
5b418dfa3d88413b6ca9de1e,"{""type"": ""MultiPoint"", ""coordinates"": [[172.633101038082, -43.5316898400563]]}",Central City,Avon Riverbank Central City,3085
5b418dfa3d88413b6ca9de36,"{""type"": ""MultiPoint"", ""coordinates"": [[172.705667572744, -43.5020667039029]]}",New Brighton,Avon Riverbank True Left,3108
5b418dfa3d88413b6ca9de00,"{""type"": ""MultiPoint"", ""coordinates"": [[172.66924369954899, -43.5067325041282]]}",Dallington,Burwood Park,3057
5b418dfa3d88413b6ca9de0f,"{""type"": ""MultiPoint"", ""coordinates"": [[172.74822832784, -43.5485227472681]]}",Southshore,Plover Reserve,3071
5b418dfa3d88413b6ca9de32,"{""type"": ""MultiPoint"", ""coordinates"": [[172.56728669597, -43.564341113051]]}",Oaklands,Nash Reserve,3104
5b418dfa3d88413b6ca9ddfc,"{""type"": ""MultiPoint"", ""coordinates"": [[172.71296259823, -43.8125216654956]]}",Little River,Birdlings Flat,3053
5b418dfa3d88413b6ca9de08,"{""type"": ""MultiPoint"", ""coordinates"": [[172.62415794464496, -43.5341712859156]]}",Central City,Nurses Memorial Chapel,3065
5b418dfa3d88413b6ca9de11,"{""type"": ""MultiPoint"", ""coordinates"": [[172.70672365689, -43.5032001863456]]}",Avondale,Hulverstone Reserve,3073
5b418dfa3d88413b6ca9de17,"{""type"": ""MultiPoint"", ""coordinates"": [[172.631040745316, -43.5344672426942]]}",Central City,Avon Riverbank Central City,3079
5b418dfa3d88413b6ca9de1b,"{""type"": ""MultiPoint"", ""coordinates"": [[172.632398343595, -43.5336996497372]]}",Central City,Avon Riverbank Central City,3082
5b418dfa3d88413b6ca9de20,"{""type"": ""MultiPoint"", ""coordinates"": [[172.633620664743, -43.5314082995499]]}",Central City,Avon Riverbank Central City,3087
5b418dfa3d88413b6ca9de26,"{""type"": ""MultiPoint"", ""coordinates"": [[172.63807310283798, -43.5280101434779]]}",Central City,Avon Riverbank Central City,3092
5b418dfa3d88413b6ca9de2a,"{""type"": ""MultiPoint"", ""coordinates"": [[172.644800574303, -43.5258608525805]]}",Central City,Avon Riverbank Central City,3096
5b418dfa3d88413b6ca9de39,"{""type"": ""MultiPoint"", ""coordinates"": [[172.72306726942298, -43.510502154152]]}",New Brighton,Avon Riverbank True Left,3110
5b418dfa3d88413b6ca9ddfe,"{""type"": ""MultiPoint"", ""coordinates"": [[172.671394311606, -43.524266734310594]]}",Avonside,Woodham Park,3055
5b418dfa3d88413b6ca9de09,"{""type"": ""MultiPoint"", ""coordinates"": [[172.648700020867, -43.5250730047156]]}",Central City,Walnut Tree Park,3066
5b418dfa3d88413b6ca9de0c,"{""type"": ""MultiPoint"", ""coordinates"": [[172.64402228295899, -43.522627224724694]]}",Central City,Moa Reserve,3069
5b418dfa3d88413b6ca9de3b,"{""type"": ""MultiPoint"", ""coordinates"": [[172.687793172863, -43.51538500884389]]}",Wainoni,Avon Riverbank True Right,3112
5b418dfa3d88413b6ca9de51,"{""type"": ""MultiPoint"", ""coordinates"": [[172.565972706283, -43.5237356006853]]}",Upper Riccarton,Corfe Reserve,3162
5b418dfa3d88413b6ca9de3e,"{""type"": ""MultiPoint"", ""coordinates"": [[172.704390778869, -43.501876474781]]}",Avondale,Avon Riverbank True Right,3115
5b418dfa3d88413b6ca9de61,"{""type"": ""MultiPoint"", ""coordinates"": [[172.748902811085, -43.6387669646198]]}",Diamond Harbour,Purau Foreshore,3177
5b418dfa3d88413b6ca9de79,"{""type"": ""MultiPoint"", ""coordinates"": [[172.749866287567, -43.5884273337259]]}",Clifton,Greenwood Park,3199
5b418dfa3d88413b6ca9de43,"{""type"": ""MultiPoint"", ""coordinates"": [[172.68881619224, -43.5728936666775]]}",Hillsborough,Duncan Park,312
5b418dfa3d88413b6ca9de7f,"{""type"": ""MultiPoint"", ""coordinates"": [[172.528991512921, -43.5219555111539]]}",Yaldhurst,Neathwest Reserve,3203
5b418dfa3d88413b6ca9de54,"{""type"": ""MultiPoint"", ""coordinates"": [[172.515723188098, -43.53994447850489]]}",Islington,Gilberthorpes Reserve,3165
5b418dfa3d88413b6ca9de81,"{""type"": ""MultiPoint"", ""coordinates"": [[172.609136181277, -43.4699552833611]]}",Styx,Sharnbrook Reserve,321
5b418dfa3d88413b6ca9de82,"{""type"": ""MultiPoint"", ""coordinates"": [[172.63785377828196, -43.5686674024982]]}",Cashmere,Remuera Reserve,322
5b418dfa3d88413b6ca9de7c,"{""type"": ""MultiPoint"", ""coordinates"": [[172.746641226951, -43.59330484505259]]}",Clifton,Rapanui Bush,3200
5b418dfa3d88413b6ca9de9e,"{""type"": ""MultiPoint"", ""coordinates"": [[172.967528350788, -43.8050896558589]]}",Akaroa,Akaroa Museum,3360
5b418dfa3d88413b6ca9dea8,"{""type"": ""MultiPoint"", ""coordinates"": [[172.63156454481, -43.5311095558825]]}",Central City,Te Pou Herenga Waka,3375
5b418dfa3d88413b6ca9deaf,"{""type"": ""MultiPoint"", ""coordinates"": [[172.692781248483, -43.472159089564094]]}",Parklands,Royal Park Reserve,340
5b418dfa3d88413b6ca9dec2,"{""type"": ""MultiPoint"", ""coordinates"": [[172.624842765694, -43.486684730669]]}",Redwood,Sarabande Reserve,348
5b418dfa3d88413b6ca9dec5,"{""type"": ""MultiPoint"", ""coordinates"": [[172.530120514483, -43.5238147399431]]}",Yaldhurst,Amdale Reserve,3482
5b418dfa3d88413b6ca9dec1,"{""type"": ""MultiPoint"", ""coordinates"": [[172.570670803834, -43.5738099095196]]}",Halswell,The Oaks Park,3479
5b418dfa3d88413b6ca9dec8,"{""type"": ""MultiPoint"", ""coordinates"": [[172.527643620488, -43.5255563185999]]}",Yaldhurst,Carradale Drainage Reserve,3485
5b418dfa3d88413b6ca9decd,"{""type"": ""MultiPoint"", ""coordinates"": [[172.60678918797, -43.4890053793112]]}",Papanui,Papanui Domain,349
5b418dfa3d88413b6ca9ded0,"{""type"": ""MultiPoint"", ""coordinates"": [[172.673241460028, -43.4707331647417]]}",Burwood,Bluestone Drainage Reserve,3492
5b418dfa3d88413b6ca9ded4,"{""type"": ""MultiPoint"", ""coordinates"": [[172.548717323828, -43.550182541873]]}",Hornby,Sir Henry Wigram Reserve,3496
5b418dfa3d88413b6ca9dee3,"{""type"": ""MultiPoint"", ""coordinates"": [[172.544375128149, -43.5569989562311]]}",Hornby,Kahurangi 2 Drainage Reserve,3509
5b418dfa3d88413b6ca9dee4,"{""type"": ""MultiPoint"", ""coordinates"": [[172.500681144095, -43.5096359058642]]}",Yaldhurst,Yaldhurst Domain,351
5b418dfa3d88413b6ca9de3f,"{""type"": ""MultiPoint"", ""coordinates"": [[172.708701027224, -43.5044520664791]]}",Aranui,Avon Riverbank True Right,3116
5b418dfa3d88413b6ca9de42,"{""type"": ""MultiPoint"", ""coordinates"": [[172.70187003899096, -43.5016154230547]]}",Avondale,Cedarwood Reserve,3119
5b418dfa3d88413b6ca9de47,"{""type"": ""MultiPoint"", ""coordinates"": [[172.66620852904, -43.4748687840485]]}",Burwood,Marshland Domain,315
5b418dfa3d88413b6ca9de7b,"{""type"": ""MultiPoint"", ""coordinates"": [[172.62401819520596, -43.4818014770578]]}",Redwood,Regency Reserve,320
5b418dfa3d88413b6ca9dec6,"{""type"": ""MultiPoint"", ""coordinates"": [[172.526975898634, -43.5241984669604]]}",Yaldhurst,Rannoch Drainage Reserve,3483
5b418dfa3d88413b6ca9de41,"{""type"": ""MultiPoint"", ""coordinates"": [[172.725830438884, -43.5125596578725]]}",Bexley,Avon Riverbank True Right,3118
5b418dfa3d88413b6ca9de50,"{""type"": ""MultiPoint"", ""coordinates"": [[172.571767358578, -43.506266686766494]]}",Burnside,Flay Park,3161
5b418dfa3d88413b6ca9de53,"{""type"": ""MultiPoint"", ""coordinates"": [[172.57031978284897, -43.5239651902147]]}",Ilam,Peer Reserve,3164
5b418dfa3d88413b6ca9de57,"{""type"": ""MultiPoint"", ""coordinates"": [[172.596673717412, -43.5550842805634]]}",Hoon Hay,Spreydon Riverbank Reserves,3168
5b418dfa3d88413b6ca9de69,"{""type"": ""MultiPoint"", ""coordinates"": [[172.942450209758, -43.7616877597282]]}",Duvauchelle,Robinsons Bay Regional Park,3184
5b418dfa3d88413b6ca9de70,"{""type"": ""MultiPoint"", ""coordinates"": [[172.964095030391, -43.8156142774771]]}",Akaroa,Kowhai Grove Esplanade Reserve,3190
5b418dfa3d88413b6ca9de77,"{""type"": ""MultiPoint"", ""coordinates"": [[172.714010292132, -43.55622362500709]]}",St Andrews Hill,The Brae,3197
5b418dfa3d88413b6ca9de8d,"{""type"": ""MultiPoint"", ""coordinates"": [[172.68599951779, -43.4930700519625]]}",Burwood,Robin Playground,334
5b418dfa3d88413b6ca9de8e,"{""type"": ""MultiPoint"", ""coordinates"": [[172.697471857282, -43.500935327209]]}",Burwood,Dixon Reserve,3340
5b418dfa3d88413b6ca9de96,"{""type"": ""MultiPoint"", ""coordinates"": [[172.733037084301, -43.5308500624008]]}",South New Brighton,Pleasant Point Domain,3352
5b418dfa3d88413b6ca9deb5,"{""type"": ""MultiPoint"", ""coordinates"": [[172.609752094688, -43.4763678556407]]}",Northcote,Marlene Reserve,343
5b418dfa3d88413b6ca9deb8,"{""type"": ""MultiPoint"", ""coordinates"": [[172.568771070805, -43.55868866828169]]}",Oaklands,Rosario Park,3458
5b418dfa3d88413b6ca9deba,"{""type"": ""MultiPoint"", ""coordinates"": [[172.566082729551, -43.558901108846]]}",Oaklands,Mariposa Corridor Reserve,3460
5b418dfa3d88413b6ca9debe,"{""type"": ""MultiPoint"", ""coordinates"": [[172.751946918481, -43.5645106637316]]}",Clifton,Shag Rock Reserve,3468
5b418dfa3d88413b6ca9dec3,"{""type"": ""MultiPoint"", ""coordinates"": [[172.571000364516, -43.5751632322194]]}",Halswell,Old Red Barn Drainage Reserve,3480
5b418dfa3d88413b6ca9dedb,"{""type"": ""MultiPoint"", ""coordinates"": [[172.548405165179, -43.5522770814926]]}",Hornby,George West Reserve,3501
5b418dfa3d88413b6ca9dee7,"{""type"": ""MultiPoint"", ""coordinates"": [[172.574227241989, -43.5550125399205]]}",Sockburn,Nga Puna Wai,3512
5b418dfa3d88413b6ca9de52,"{""type"": ""MultiPoint"", ""coordinates"": [[172.692229767128, -43.5314050748187]]}",Bromley,Ruru Lawn Cemetery,3163
5b418dfa3d88413b6ca9de59,"{""type"": ""MultiPoint"", ""coordinates"": [[172.660332280281, -43.5010882682546]]}",Shirley,Hammersley Park School,317
5b418dfa3d88413b6ca9de6b,"{""type"": ""MultiPoint"", ""coordinates"": [[172.967865745521, -43.7814546103398]]}",Akaroa,Takamatua Stream Esplanade Reserve,3186
5b418dfa3d88413b6ca9de7d,"{""type"": ""MultiPoint"", ""coordinates"": [[172.530580722327, -43.5226709014812]]}",Yaldhurst,Kilbrannan Reserve,3201
5b418dfa3d88413b6ca9de87,"{""type"": ""MultiPoint"", ""coordinates"": [[172.75285294399598, -43.5740110191222]]}",Richmond Hill,Sanscrit Reserve,331
5b418dfa3d88413b6ca9de89,"{""type"": ""MultiPoint"", ""coordinates"": [[172.680211004348, -43.55254639554649]]}",Woolston,Radley Park,333
5b418dfa3d88413b6ca9de94,"{""type"": ""MultiPoint"", ""coordinates"": [[172.750496098449, -43.5538493411761]]}",Southshore,Wimbrels Way Reserve,3349
5b418dfa3d88413b6ca9de9d,"{""type"": ""MultiPoint"", ""coordinates"": [[172.630871919322, -43.5312772775548]]}",Central City,Cowlishaw Mews,3359
5b418dfa3d88413b6ca9dea6,"{""type"": ""MultiPoint"", ""coordinates"": [[172.68506806723, -43.548924763311796]]}",Woolston,Glenroy Reserve,3370
5b418dfa3d88413b6ca9dea7,"{""type"": ""MultiPoint"", ""coordinates"": [[172.631734195557, -43.5317379915253]]}",Central City,Te Hononga,3374
5b418dfa3d88413b6ca9dea9,"{""type"": ""MultiPoint"", ""coordinates"": [[172.631769930044, -43.5317537969049]]}",Central City,Civic Building,3376
5b418dfa3d88413b6ca9dead,"{""type"": ""MultiPoint"", ""coordinates"": [[172.647461377022, -43.528037113851]]}",Central City,Chester Street East Reserve,3398
5b418dfa3d88413b6ca9dec7,"{""type"": ""MultiPoint"", ""coordinates"": [[172.526748364085, -43.52354061004069]]}",Yaldhurst,Glen Kerran Drainage Reserve,3484
5b418dfa3d88413b6ca9ded2,"{""type"": ""MultiPoint"", ""coordinates"": [[172.675095520059, -43.4720105486086]]}",Burwood,Lakebridge Drainage Reserve,3494
5b418dfa3d88413b6ca9ded8,"{""type"": ""MultiPoint"", ""coordinates"": [[172.570680836263, -43.5923098522308]]}",Halswell,Birchdale Reserve,35
5b418dfa3d88413b6ca9deda,"{""type"": ""MultiPoint"", ""coordinates"": [[172.545049571925, -43.55253852589869]]}",Hornby,Bennington 1 Drainage Reserve,3500
5b418dfa3d88413b6ca9dedf,"{""type"": ""MultiPoint"", ""coordinates"": [[172.54530612176598, -43.5546104322303]]}",Hornby,Mustang 3 Drainage Reserve,3505
5b418dfa3d88413b6ca9dee2,"{""type"": ""MultiPoint"", ""coordinates"": [[172.541802387774, -43.5557674159365]]}",Hornby,Kahurangi 1 Drainage Reserve,3508
